user_id,age,gender,country,premium_user,subscription_months,monthly_subscription_fee,payment_method,daily_listening_hours,songs_played_per_day,session_duration,listening_days_per_week,skip_rate,playlist_count,liked_songs,search_frequency,shares_per_month,followed_artists,last_active_days,device_type,notifications_clicked,ads_clicked,monthly_spending,premium_renewals,lifetime_value,engagement_score,retention_score,satisfaction_score,churn
5971,37,Female,France,1,8,9.99,Google Pay,1.24,139,117.97,3,69.84,33,3210,92,15,250,14,Tablet,90,34,9.99,5,79.92,73.5,31.55,71.28,0
5972,57,Male,UK,1,2,14.99,Google Pay,3.97,123,143.33,5,87.44,31,3419,45,12,15,20,Desktop,86,31,14.99,11,29.98,90.14,33.91,76.13,1
5973,40,Other,Japan,1,43,9.99,Apple Pay,0.33,189,214.24,7,2.95,35,4621,21,14,214,7,Desktop,23,48,9.99,9,429.57,77.71,66.32,100.0,0
5974,50,Other,Australia,0,0,0.0,Free Plan,7.24,132,81.61,4,31.69,49,1782,20,25,264,3,Mobile,33,43,0.0,0,0.0,100.0,85.99,100.0,0
5975,32,Female,Brazil,1,14,9.99,Apple Pay,3.0,88,165.54,4,33.33,29,4330,93,13,89,4,Mobile,93,33,9.99,13,139.86,92.25,76.25,98.34,0
5976,47,Female,India,1,24,9.99,Apple Pay,6.08,24,52.14,2,65.97,48,4289,91,4,178,21,Tablet,53,43,9.99,22,239.76,100.0,48.71,97.41,0
5977,31,Other,Australia,0,0,0.0,Free Plan,5.46,149,237.07,4,40.4,1,47,45,28,12,28,Tablet,98,29,0.0,0,0.0,56.17,2.05,100.0,1
5978,37,Female,South Korea,1,24,9.99,UPI,0.9,80,138.45,1,60.21,32,4823,0,18,136,2,Web Player,72,11,9.99,16,239.76,80.03,58.97,74.39,0
5979,47,Male,Germany,0,0,0.0,Free Plan,5.14,123,39.51,1,3.43,39,147,73,24,214,28,Web Player,87,43,0.0,0,0.0,83.07,40.04,100.0,0
5980,55,Male,Brazil,0,0,0.0,Free Plan,6.7,19,133.31,3,26.69,10,2634,54,7,36,27,Web Player,21,45,0.0,0,0.0,100.0,51.49,100.0,0
5981,40,Female,India,1,47,4.99,UPI,2.69,69,67.75,4,4.58,23,2072,1,25,213,8,Tablet,53,15,4.99,10,234.53,69.77,56.4,100.0,0
5982,33,Other,Brazil,1,7,9.99,Google Pay,5.22,66,129.59,3,56.89,16,4350,15,24,268,4,Desktop,18,28,9.99,11,69.93,100.0,76.93,97.66,0
5983,22,Male,USA,1,23,4.99,Debit Card,1.04,133,205.87,6,64.89,42,269,31,15,99,23,Mobile,95,49,4.99,8,114.77,39.04,0.0,72.76,1
5984,58,Male,France,1,46,14.99,UPI,5.82,154,195.94,6,59.33,6,4927,87,8,46,24,Desktop,23,43,14.99,6,689.54,100.0,46.2,99.44,0
5985,40,Male,Canada,0,0,0.0,Free Plan,1.73,19,128.12,2,59.82,17,2254,58,10,253,14,Mobile,75,0,0.0,0,0.0,60.99,22.04,78.74,1
5986,49,Other,South Korea,1,27,4.99,Credit Card,6.46,122,204.47,1,44.28,2,1455,8,23,294,8,Tablet,0,10,4.99,14,134.73,94.85,69.57,100.0,0
5987,40,Male,Australia,0,0,0.0,Free Plan,7.45,147,33.14,1,98.54,32,586,61,15,244,2,Web Player,31,25,0.0,0,0.0,100.0,67.44,87.98,0
5988,44,Male,USA,1,27,14.99,UPI,3.29,141,67.3,4,85.78,28,738,57,23,243,22,Tablet,98,34,14.99,3,404.73,66.43,7.7,73.56,0
5989,49,Other,India,1,10,9.99,UPI,5.68,48,79.59,1,74.66,24,1444,47,18,244,25,Tablet,95,49,9.99,4,99.9,95.44,35.54,91.07,1
5990,29,Other,France,0,0,0.0,Free Plan,5.67,23,111.24,6,40.82,34,1784,96,29,109,18,Web Player,35,4,0.0,0,0.0,96.99,57.74,100.0,0
5991,24,Female,Brazil,1,39,9.99,Google Pay,6.71,191,26.15,5,17.84,40,1521,29,22,212,28,Web Player,72,35,9.99,12,389.61,100.0,52.65,100.0,0
5992,50,Female,USA,1,36,4.99,Google Pay,4.96,19,119.34,3,79.08,3,4618,95,21,192,21,Desktop,2,31,4.99,0,179.64,100.0,44.78,85.26,1
5993,39,Male,India,1,17,4.99,Google Pay,0.6,44,178.95,7,50.96,10,2369,17,8,69,1,Web Player,20,25,4.99,9,84.83,38.14,21.35,77.52,0
5994,40,Female,Canada,0,0,0.0,Free Plan,7.76,15,153.05,1,91.49,10,2208,85,24,160,4,Web Player,97,14,0.0,0,0.0,100.0,66.55,93.06,0
5995,21,Male,France,1,19,14.99,Google Pay,3.3,99,207.82,4,6.19,31,975,0,14,231,19,Mobile,74,10,14.99,4,284.81,69.8,39.44,100.0,0
5996,38,Other,Germany,1,3,14.99,Debit Card,7.98,56,88.18,1,73.27,48,70,46,24,66,13,Mobile,76,28,14.99,8,44.97,100.0,58.52,100.0,0
5997,42,Other,Brazil,1,9,9.99,PayPal,7.39,89,166.26,1,74.26,41,4474,79,27,73,1,Mobile,7,8,9.99,6,89.91,100.0,76.22,99.82,0
5998,59,Male,India,1,16,4.99,Credit Card,6.59,148,163.86,6,55.65,12,2619,60,21,43,23,Tablet,32,11,4.99,9,79.84,100.0,48.81,100.0,0
5999,21,Female,Germany,1,22,4.99,Apple Pay,1.05,178,67.11,5,21.15,4,881,63,29,39,19,Web Player,55,12,4.99,21,109.78,23.26,0.0,94.67,0
6000,30,Female,South Korea,1,6,14.99,Debit Card,5.62,57,34.97,4,22.28,23,1548,66,20,218,6,Mobile,78,25,14.99,23,89.94,94.08,78.4,100.0,0
6001,50,Male,South Korea,0,0,0.0,Free Plan,5.06,78,75.91,1,92.58,46,3164,70,17,290,28,Web Player,71,8,0.0,0,0.0,100.0,30.23,79.01,0
6002,36,Female,India,0,0,0.0,Free Plan,7.44,59,138.55,6,78.54,37,2042,29,10,225,12,Desktop,5,2,0.0,0,0.0,100.0,58.44,97.93,0
6003,55,Male,UK,1,26,9.99,PayPal,6.79,153,194.0,2,85.43,10,4351,80,29,284,18,Tablet,96,48,9.99,6,259.74,100.0,47.37,91.23,0
6004,19,Male,Japan,1,20,14.99,Credit Card,2.11,85,54.06,6,43.63,7,4148,60,23,278,1,Desktop,34,47,14.99,16,299.8,79.98,65.39,88.73,0
6005,20,Female,Canada,0,0,0.0,Free Plan,3.42,84,116.07,1,31.26,0,1545,10,18,56,5,Mobile,67,42,0.0,0,0.0,52.45,35.57,100.0,0
6006,56,Male,France,1,19,4.99,Debit Card,2.42,96,110.58,3,57.97,36,448,53,28,246,21,Desktop,21,46,4.99,12,94.81,58.98,10.09,83.11,0
6007,37,Female,UK,1,3,9.99,Apple Pay,7.63,187,209.19,6,17.05,44,309,37,8,229,3,Mobile,69,46,9.99,13,29.97,100.0,90.39,100.0,0
6008,31,Female,India,1,31,4.99,Apple Pay,6.62,68,206.63,1,81.78,47,4926,51,6,75,15,Tablet,13,21,4.99,2,154.69,100.0,52.97,92.21,0
6009,21,Male,South Korea,0,0,0.0,Free Plan,7.36,196,148.48,6,36.19,28,4668,13,28,180,26,Mobile,29,21,0.0,0,0.0,100.0,50.14,100.0,0
6010,47,Female,Canada,1,36,9.99,Apple Pay,1.64,185,209.15,7,76.42,13,2325,67,14,80,2,Tablet,72,37,9.99,6,359.64,50.15,24.22,69.99,0
6011,19,Male,India,1,11,9.99,Credit Card,1.24,8,12.64,4,40.07,11,3668,29,11,35,24,Tablet,49,7,9.99,21,109.89,56.33,8.31,86.17,1
6012,20,Female,Germany,0,0,0.0,Free Plan,5.13,48,125.41,4,22.9,3,3826,1,16,243,20,Mobile,99,19,0.0,0,0.0,100.0,63.13,100.0,1
6013,19,Other,France,1,21,4.99,Apple Pay,1.22,29,161.89,3,65.77,18,4328,17,17,6,28,Tablet,3,20,4.99,8,104.79,64.78,3.05,73.22,1
6014,23,Male,India,0,0,0.0,Free Plan,3.29,50,212.43,1,89.49,15,1073,79,6,276,16,Web Player,32,27,0.0,0,0.0,64.93,14.08,71.7,0
6015,18,Male,USA,0,0,0.0,Free Plan,2.99,99,88.85,2,98.85,34,1308,77,12,274,19,Desktop,11,43,0.0,0,0.0,73.68,15.53,65.53,1
6016,34,Other,Canada,1,13,4.99,PayPal,1.65,83,27.2,3,58.79,9,790,3,11,125,24,Mobile,60,4,4.99,4,64.87,35.15,0.0,78.86,0
6017,24,Male,France,1,30,14.99,PayPal,5.45,194,137.62,7,13.91,28,570,18,8,95,4,Tablet,54,20,14.99,19,449.7,78.95,68.78,100.0,0
6018,37,Other,Brazil,1,17,14.99,Google Pay,1.67,8,172.91,7,0.97,21,2723,95,18,15,9,Tablet,80,42,14.99,10,254.83,55.18,41.39,100.0,0
6019,23,Male,South Korea,0,0,0.0,Free Plan,0.29,160,184.92,6,0.57,42,3333,4,1,47,5,Desktop,77,29,0.0,0,0.0,59.58,51.91,100.0,0
6020,41,Female,Australia,1,46,4.99,Apple Pay,1.75,68,99.05,6,45.87,25,3956,20,20,8,14,Web Player,40,9,4.99,15,229.54,69.96,35.2,85.81,0
6021,38,Female,India,0,0,0.0,Free Plan,5.85,181,67.81,4,47.95,41,4075,16,11,13,0,Web Player,47,5,0.0,0,0.0,100.0,85.61,100.0,0
6022,48,Male,UK,1,28,14.99,Debit Card,3.12,26,216.99,5,83.33,20,2222,84,5,9,25,Web Player,13,22,14.99,6,419.72,63.87,1.37,73.94,1
6023,40,Male,Japan,0,0,0.0,Free Plan,3.68,125,37.8,3,56.28,45,1595,94,21,5,15,Mobile,27,15,0.0,0,0.0,75.5,36.12,90.26,0
6024,48,Female,Brazil,0,0,0.0,Free Plan,5.35,181,66.53,5,63.24,38,2595,33,7,13,24,Mobile,86,11,0.0,0,0.0,99.1,44.13,95.13,0
6025,41,Male,USA,1,32,9.99,Apple Pay,1.56,130,83.91,7,95.6,39,3061,1,6,160,21,Desktop,53,0,9.99,7,319.68,73.71,13.53,60.0,0
6026,46,Male,France,0,0,0.0,Free Plan,7.4,27,78.36,1,57.77,2,634,17,9,272,21,Desktop,13,40,0.0,0,0.0,94.94,46.11,100.0,0
6027,34,Other,Australia,1,32,14.99,UPI,0.96,46,187.91,2,94.56,37,3393,78,10,258,8,Mobile,42,22,14.99,12,479.68,74.93,34.56,57.52,1
6028,54,Other,Germany,1,29,4.99,Google Pay,6.42,68,40.33,2,98.98,2,4187,83,9,29,8,Desktop,72,8,4.99,15,144.71,100.0,58.31,82.61,0
6029,48,Male,USA,1,39,14.99,Debit Card,7.84,180,75.3,6,18.79,10,2913,81,27,271,18,Desktop,93,36,14.99,23,584.61,100.0,67.36,100.0,0
6030,28,Male,Japan,1,16,14.99,UPI,2.76,83,239.67,2,45.13,24,3925,66,6,29,0,Mobile,2,46,14.99,16,239.84,80.3,66.76,91.23,0
6031,25,Male,South Korea,0,0,0.0,Free Plan,5.53,152,196.98,5,44.83,17,4505,83,0,7,15,Web Player,65,15,0.0,0,0.0,100.0,64.05,100.0,0
6032,54,Other,USA,1,30,14.99,Debit Card,7.87,128,69.85,3,40.41,2,204,19,2,48,18,Tablet,4,40,14.99,20,449.7,84.14,45.02,100.0,0
6033,54,Other,Brazil,0,0,0.0,Free Plan,3.41,52,132.82,2,83.35,10,4822,50,22,178,21,Mobile,54,29,0.0,0,0.0,96.22,39.72,75.38,1
6034,37,Male,France,1,2,4.99,Apple Pay,0.28,105,181.57,1,1.3,21,3621,22,24,194,19,Mobile,19,5,4.99,11,9.98,59.21,30.32,100.0,1
6035,42,Other,USA,0,0,0.0,Free Plan,7.42,159,89.08,3,22.77,36,1358,25,9,230,28,Desktop,54,4,0.0,0,0.0,100.0,51.17,100.0,0
6036,22,Female,Brazil,0,0,0.0,Free Plan,6.18,145,221.04,2,91.62,38,1666,81,15,220,9,Web Player,46,25,0.0,0,0.0,100.0,59.01,85.09,0
6037,44,Other,Australia,1,6,14.99,Apple Pay,7.93,22,110.76,3,2.94,49,4971,89,23,134,26,Tablet,86,20,14.99,13,89.94,100.0,60.12,100.0,0
6038,49,Male,Germany,0,0,0.0,Free Plan,0.27,164,162.59,7,7.68,27,75,69,25,291,29,Desktop,89,15,0.0,0,0.0,31.5,0.0,97.51,1
6039,31,Other,Japan,0,0,0.0,Free Plan,4.3,101,79.84,4,1.81,1,1934,43,11,62,9,Tablet,36,4,0.0,0,0.0,65.94,51.9,100.0,0
6040,40,Other,USA,1,33,9.99,Credit Card,5.73,91,20.8,6,7.53,1,73,27,14,81,6,Tablet,51,38,9.99,11,329.67,62.58,51.32,100.0,0
6041,48,Male,France,1,27,9.99,Credit Card,6.66,67,122.0,3,85.28,37,1378,2,26,141,0,Mobile,9,16,9.99,6,269.73,100.0,74.42,90.66,0
6042,57,Female,France,0,0,0.0,Free Plan,6.12,165,78.37,4,57.55,10,1865,28,11,212,7,Mobile,6,14,0.0,0,0.0,95.45,67.69,100.0,0
6043,39,Male,Brazil,0,0,0.0,Free Plan,7.11,84,236.68,1,52.52,34,4732,1,11,77,20,Tablet,59,1,0.0,0,0.0,100.0,54.24,100.0,0
6044,45,Male,UK,1,42,14.99,Google Pay,6.19,176,69.78,6,75.78,12,2294,64,28,1,16,Web Player,37,49,14.99,17,629.58,90.89,44.16,93.06,0
6045,35,Female,India,0,0,0.0,Free Plan,5.15,62,231.46,4,41.08,16,4731,34,19,184,27,Web Player,19,46,0.0,0,0.0,100.0,47.18,100.0,0
6046,43,Male,Canada,1,31,4.99,Google Pay,0.65,46,74.08,3,65.11,43,4683,50,9,154,4,Mobile,39,26,4.99,0,154.69,82.53,57.0,70.69,0
6047,31,Male,Canada,1,32,14.99,UPI,5.62,191,39.78,6,44.5,32,2866,47,14,258,29,Mobile,55,40,14.99,17,479.68,100.0,43.15,100.0,0
6048,36,Other,Canada,0,0,0.0,Free Plan,7.44,192,79.96,1,1.54,17,3089,40,10,120,10,Desktop,50,28,0.0,0,0.0,100.0,84.54,100.0,0
6049,51,Other,South Korea,1,17,4.99,UPI,3.02,195,166.75,6,4.61,10,752,6,18,249,25,Desktop,63,44,4.99,20,84.83,55.17,16.29,100.0,0
6050,49,Other,France,1,21,4.99,Credit Card,5.0,173,208.78,3,39.05,5,3905,30,26,264,0,Tablet,22,16,4.99,6,104.79,100.0,88.28,100.0,0
6051,20,Female,Canada,0,0,0.0,Free Plan,0.96,174,95.4,7,86.29,46,3281,22,22,226,8,Tablet,64,9,0.0,0,0.0,76.71,38.82,61.65,0
6052,48,Female,Germany,1,4,9.99,Debit Card,1.07,149,19.42,2,4.32,25,1694,91,28,180,3,Web Player,25,21,9.99,2,39.96,49.14,43.34,100.0,0
6053,39,Female,UK,1,5,4.99,Apple Pay,5.55,42,139.22,5,15.98,15,2683,19,21,162,29,Web Player,62,3,4.99,3,24.95,97.93,49.64,100.0,0
6054,35,Male,Japan,1,8,14.99,UPI,1.4,151,176.19,2,67.8,22,2286,1,27,14,2,Web Player,6,34,14.99,2,119.92,48.56,25.22,73.1,0
6055,36,Other,India,0,0,0.0,Free Plan,4.73,196,150.51,6,25.74,25,233,6,3,294,20,Tablet,12,19,0.0,0,0.0,76.83,39.11,100.0,0
6056,43,Female,Germany,1,37,14.99,UPI,1.45,68,171.88,2,87.02,23,2891,21,7,211,2,Tablet,42,13,14.99,15,554.63,65.46,36.35,63.74,0
6057,37,Other,Australia,1,10,4.99,Apple Pay,0.63,135,53.51,4,49.58,27,4623,50,20,167,20,Tablet,75,47,4.99,9,49.9,74.38,29.51,78.36,1
6058,35,Other,Japan,0,0,0.0,Free Plan,6.82,22,79.78,3,73.72,14,613,93,23,285,13,Mobile,95,19,0.0,0,0.0,95.58,53.96,97.24,0
6059,28,Female,Germany,0,0,0.0,Free Plan,6.73,182,136.31,2,95.84,21,4634,57,4,174,24,Desktop,89,30,0.0,0,0.0,100.0,35.25,85.73,1
6060,41,Other,Germany,1,13,14.99,Apple Pay,6.02,195,128.9,1,8.09,25,1455,67,13,236,26,Tablet,61,3,14.99,1,194.87,99.05,57.62,100.0,0
6061,49,Female,UK,1,25,14.99,PayPal,7.26,195,186.22,2,88.05,20,4996,23,9,193,25,Mobile,47,29,14.99,6,374.75,100.0,36.09,92.28,0
6062,53,Other,Japan,1,3,14.99,Credit Card,6.6,148,50.81,2,21.95,25,4982,24,9,202,12,Web Player,0,35,14.99,18,44.97,100.0,75.42,100.0,0
6063,22,Male,Canada,0,0,0.0,Free Plan,1.18,65,76.1,7,83.66,10,2601,88,15,84,6,Tablet,74,0,0.0,0,0.0,47.01,12.91,64.07,1
6064,40,Other,Canada,1,5,9.99,Google Pay,1.88,85,171.13,4,62.36,45,4955,75,0,39,23,Desktop,74,45,9.99,18,49.95,92.8,39.59,78.22,1
6065,21,Female,Brazil,0,0,0.0,Free Plan,1.53,83,47.59,4,61.87,28,1432,54,20,11,24,Web Player,84,40,0.0,0,0.0,44.17,0.0,76.72,0
6066,19,Male,Japan,0,0,0.0,Free Plan,4.72,63,216.26,3,28.4,16,2056,93,9,20,13,Tablet,54,34,0.0,0,0.0,76.76,48.74,100.0,0
6067,42,Other,France,1,38,14.99,UPI,4.42,177,127.21,7,52.01,17,2234,86,29,157,28,Mobile,89,19,14.99,8,569.62,82.89,25.29,96.09,0
6068,37,Other,UK,0,0,0.0,Free Plan,6.83,86,174.95,4,48.63,7,3812,64,21,59,6,Web Player,27,18,0.0,0,0.0,100.0,76.41,100.0,0
6069,43,Male,Australia,0,0,0.0,Free Plan,6.93,153,82.74,6,74.45,39,3701,30,1,189,24,Desktop,69,30,0.0,0,0.0,100.0,41.66,97.42,1
6070,18,Female,South Korea,1,24,14.99,Debit Card,3.11,87,225.23,6,74.17,10,4687,8,22,73,25,Mobile,99,45,14.99,6,359.76,86.62,26.87,78.47,0
6071,34,Female,USA,1,33,9.99,Apple Pay,1.65,171,171.16,2,32.73,5,1673,15,12,21,1,Desktop,89,4,9.99,4,329.67,36.78,25.46,91.89,0
6072,35,Male,UK,1,27,14.99,Apple Pay,6.07,11,221.17,4,94.53,12,1318,33,24,122,20,Web Player,65,24,14.99,0,404.73,85.98,27.62,83.09,0
6073,30,Male,Australia,0,0,0.0,Free Plan,3.27,6,62.3,2,47.8,25,2826,73,3,225,16,Tablet,1,32,0.0,0,0.0,84.71,46.37,92.45,0
6074,37,Male,UK,1,6,9.99,PayPal,7.44,80,29.96,4,22.07,40,2181,3,7,171,3,Web Player,6,8,9.99,2,59.94,100.0,88.88,100.0,0
6075,37,Other,UK,0,0,0.0,Free Plan,6.77,58,94.73,2,38.32,32,3474,72,6,5,22,Mobile,8,25,0.0,0,0.0,100.0,55.5,100.0,0
6076,23,Female,USA,0,0,0.0,Free Plan,2.32,28,189.65,7,44.13,37,2704,13,16,143,6,Desktop,46,11,0.0,0,0.0,75.89,53.65,89.53,0
6077,23,Other,South Korea,1,22,4.99,Debit Card,1.04,108,174.34,5,74.51,47,688,60,16,111,10,Desktop,95,18,4.99,20,109.78,46.33,8.98,67.94,0
6078,36,Female,UK,0,0,0.0,Free Plan,1.75,27,61.39,1,64.26,40,111,71,7,95,9,Tablet,50,44,0.0,0,0.0,43.36,10.58,76.62,1
6079,23,Other,India,1,13,14.99,Apple Pay,5.08,50,23.98,7,58.39,23,2132,57,8,282,15,Web Player,40,9,14.99,10,194.87,97.72,57.7,96.21,0
6080,59,Other,USA,0,0,0.0,Free Plan,0.3,75,232.85,2,77.35,18,3677,85,22,203,1,Mobile,92,13,0.0,0,0.0,58.92,34.22,62.83,1
6081,59,Female,Canada,1,29,4.99,Debit Card,5.14,193,174.88,4,83.52,43,2934,37,20,130,28,Desktop,27,44,4.99,21,144.71,100.0,32.94,83.94,1
6082,50,Female,Japan,0,0,0.0,Free Plan,2.98,105,178.99,2,4.68,40,2384,3,18,161,29,Desktop,80,24,0.0,0,0.0,81.69,36.79,100.0,0
6083,34,Other,South Korea,1,6,9.99,Debit Card,7.67,7,220.66,6,6.7,46,654,61,13,22,25,Web Player,16,21,9.99,23,59.94,100.0,60.49,100.0,0
6084,40,Other,USA,1,27,14.99,PayPal,1.54,113,118.71,6,66.61,3,2090,85,19,213,11,Web Player,98,25,14.99,13,404.73,48.45,11.97,74.39,0
6085,37,Other,Japan,1,24,4.99,Google Pay,1.33,83,97.13,7,51.83,14,2629,32,28,138,27,Tablet,48,2,4.99,23,119.76,53.49,0.0,80.74,0
6086,49,Female,Germany,0,0,0.0,Free Plan,0.21,102,39.01,1,7.59,4,3399,68,16,38,9,Tablet,31,6,0.0,0,0.0,39.99,24.21,97.25,1
6087,41,Male,USA,0,0,0.0,Free Plan,0.42,49,90.68,5,36.3,7,3322,43,29,107,18,Tablet,21,34,0.0,0,0.0,46.27,8.38,83.95,1
6088,23,Male,India,1,12,4.99,PayPal,6.28,199,133.56,5,82.95,10,335,53,27,66,21,Desktop,48,14,4.99,2,59.88,74.45,18.06,89.92,0
6089,21,Male,Germany,1,1,9.99,Credit Card,4.61,93,10.73,1,94.94,10,3630,24,8,64,28,Mobile,74,21,9.99,11,9.99,90.6,20.12,75.58,0
6090,33,Other,UK,0,0,0.0,Free Plan,1.33,7,96.64,7,22.49,49,1392,93,24,22,16,Web Player,64,16,0.0,0,0.0,52.82,22.07,95.41,1
6091,58,Other,UK,0,0,0.0,Free Plan,6.51,127,58.49,6,77.91,29,4038,20,5,110,17,Mobile,96,49,0.0,0,0.0,100.0,51.13,93.59,1
6092,50,Other,South Korea,1,37,9.99,UPI,0.5,8,209.34,6,67.04,10,3689,14,27,285,9,Mobile,43,22,9.99,3,369.63,61.14,27.53,68.98,1
6093,41,Male,France,1,18,14.99,Apple Pay,5.42,179,198.69,5,86.01,19,3776,97,22,93,9,Web Player,82,32,14.99,1,269.82,100.0,60.7,84.09,0
6094,47,Other,France,1,3,4.99,UPI,7.42,178,61.93,6,21.33,33,887,72,0,26,11,Web Player,17,46,4.99,9,14.97,100.0,77.1,100.0,0
6095,47,Male,South Korea,1,23,9.99,Debit Card,6.37,159,239.61,3,81.3,18,1673,44,23,286,28,Tablet,39,2,9.99,14,229.77,100.0,33.61,91.2,1
6096,41,Male,UK,1,14,14.99,UPI,7.56,10,123.22,2,51.26,15,1897,97,0,124,0,Desktop,92,41,14.99,19,209.86,100.0,84.62,100.0,0
6097,45,Other,USA,1,42,4.99,Apple Pay,2.72,38,111.95,5,28.91,39,2144,87,29,290,10,Desktop,44,25,4.99,15,209.58,82.64,58.97,99.15,0
6098,51,Other,India,1,35,9.99,PayPal,5.32,115,121.96,6,34.76,36,4916,84,21,141,8,Mobile,15,17,9.99,15,349.65,100.0,77.57,100.0,0
6099,29,Female,France,1,21,14.99,Google Pay,1.38,184,216.45,5,97.48,9,1228,96,6,100,4,Web Player,96,33,14.99,13,314.79,35.58,0.34,58.16,0
6100,38,Female,Brazil,0,0,0.0,Free Plan,0.5,32,57.16,5,54.81,21,3756,2,14,128,2,Web Player,37,9,0.0,0,0.0,59.46,40.02,75.09,1
6101,25,Female,USA,1,32,9.99,Credit Card,4.36,142,175.75,5,88.45,3,2403,2,18,125,26,Tablet,2,47,9.99,20,319.68,75.38,9.84,77.58,1
6102,44,Male,Australia,1,10,9.99,Google Pay,1.13,190,107.54,5,68.31,15,4683,83,13,219,29,Mobile,42,41,9.99,13,99.9,76.58,12.59,71.5,1
6103,41,Female,Australia,0,0,0.0,Free Plan,1.89,63,66.38,4,57.77,32,3513,17,24,164,28,Web Player,60,12,0.0,0,0.0,78.23,18.9,80.56,0
6104,33,Male,Germany,1,43,9.99,Google Pay,5.3,85,216.2,4,47.92,27,716,11,24,125,3,Web Player,56,9,9.99,16,429.57,79.91,61.03,100.0,0
6105,27,Other,Australia,1,45,14.99,Debit Card,4.87,83,224.61,2,31.57,32,1884,36,16,170,25,Mobile,20,39,14.99,19,674.55,92.04,45.07,100.0,0
6106,26,Female,Germany,1,46,14.99,Google Pay,1.84,109,10.71,2,14.91,23,3426,91,13,35,2,Desktop,49,5,14.99,5,689.54,65.91,58.44,100.0,0
6107,45,Male,South Korea,1,32,9.99,Credit Card,4.66,52,8.29,5,17.8,45,3755,74,16,164,8,Desktop,41,48,9.99,12,319.68,100.0,82.66,100.0,0
6108,58,Male,UK,0,0,0.0,Free Plan,2.19,123,100.36,4,41.45,3,3096,60,20,93,28,Mobile,67,31,0.0,0,0.0,59.01,4.57,90.23,1
6109,33,Other,USA,0,0,0.0,Free Plan,2.95,113,53.76,6,62.93,13,927,60,28,47,23,Tablet,93,22,0.0,0,0.0,47.62,0.0,83.28,0
6110,52,Male,Canada,1,14,14.99,Debit Card,0.5,91,14.99,7,63.46,16,126,59,22,124,10,Mobile,78,46,14.99,3,209.86,20.46,0.0,70.77,0
6111,29,Male,USA,1,17,9.99,UPI,6.25,81,114.07,6,48.87,36,2956,12,27,120,14,Web Player,62,4,9.99,19,169.83,100.0,64.34,100.0,0
6112,35,Female,Japan,1,2,9.99,Debit Card,0.85,180,202.15,2,43.45,34,1749,72,1,172,22,Desktop,90,9,9.99,15,19.98,51.59,5.56,82.53,1
6113,48,Other,India,1,16,14.99,UPI,3.21,46,149.92,2,15.35,1,1747,52,25,18,20,Web Player,62,49,14.99,0,239.84,50.97,16.37,100.0,0
6114,45,Male,France,1,14,14.99,Google Pay,3.79,161,96.08,3,0.69,41,2632,18,26,121,26,Tablet,89,36,14.99,4,209.86,90.77,51.56,100.0,0
6115,38,Female,Canada,0,0,0.0,Free Plan,2.75,61,230.26,7,20.52,10,3197,68,9,51,14,Tablet,37,6,0.0,0,0.0,67.02,39.86,100.0,1
6116,35,Female,Japan,1,31,9.99,Debit Card,3.33,94,45.32,6,68.29,22,3664,40,24,38,25,Tablet,71,6,9.99,20,309.69,82.84,24.85,82.5,0
6117,40,Male,Brazil,0,0,0.0,Free Plan,0.29,159,230.06,6,2.72,1,2602,82,16,139,21,Web Player,73,27,0.0,0,0.0,36.37,4.05,100.0,1
6118,21,Female,USA,1,25,9.99,Apple Pay,5.63,22,114.1,1,19.02,30,4558,17,16,167,18,Web Player,73,7,9.99,1,249.75,100.0,67.29,100.0,0
6119,40,Male,Brazil,1,36,9.99,Apple Pay,3.42,46,158.9,5,55.78,36,1188,29,2,288,17,Mobile,47,38,9.99,10,359.64,78.48,36.25,89.21,0
6120,37,Other,South Korea,1,45,14.99,Credit Card,0.89,152,230.05,1,33.47,14,2382,97,14,35,12,Tablet,83,24,14.99,20,674.55,41.47,13.43,87.72,0
6121,58,Male,Japan,1,40,4.99,Debit Card,4.6,94,83.63,4,36.96,27,3493,65,19,156,27,Web Player,90,6,4.99,20,199.6,100.0,48.41,100.0,0
6122,40,Other,Japan,1,23,4.99,Google Pay,5.99,130,59.35,3,43.54,7,3441,20,14,44,11,Mobile,7,23,4.99,6,114.77,100.0,70.44,100.0,0
6123,54,Female,USA,0,0,0.0,Free Plan,7.91,142,32.54,2,0.46,7,1536,8,9,217,25,Mobile,17,2,0.0,0,0.0,100.0,62.36,100.0,0
6124,32,Other,South Korea,0,0,0.0,Free Plan,4.79,103,188.95,6,50.31,10,3833,56,10,112,14,Desktop,3,24,0.0,0,0.0,96.83,60.74,98.8,0
6125,22,Male,USA,1,7,9.99,Google Pay,1.29,199,167.62,7,98.43,30,3081,31,15,212,20,Tablet,45,20,9.99,13,69.93,69.31,9.78,57.23,0
6126,24,Male,France,0,0,0.0,Free Plan,6.77,87,31.51,1,71.27,34,4747,11,29,97,17,Mobile,50,35,0.0,0,0.0,100.0,53.12,98.22,0
6127,58,Other,India,1,32,14.99,Debit Card,2.74,107,113.91,1,2.79,21,2674,37,29,141,4,Desktop,43,24,14.99,19,479.68,71.69,64.85,100.0,0
6128,51,Male,Germany,1,28,9.99,Credit Card,3.32,14,177.0,4,42.65,33,3336,28,8,229,13,Mobile,63,11,9.99,22,279.72,94.51,62.22,95.27,0
